arrival_city_name_persian,national_arrival_code,departure_city_name_persian,national_departure_code,departure_date,departure_date_YMD_format,departure_time,arrival_time,capacity,company_name,flying_class,flying_number,flying_type,ticket_price_T
دبی,DXB,لار,LRR,دوشنبه 13 شهریور,1402/06/13,11:50,,6.0,DUBAI,Y,268,چارتری,"6,800,000"
تهران (امام خمینی),IKA,تفلیس,TBS,دوشنبه 13 شهریور,1402/06/13,11:50,,5.0,Qeshm,320W,2272,چارتری,"8,000,000"
تهران (امام خمینی),IKA,تفلیس,TBS,دوشنبه 13 شهریور,1402/06/13,11:50,,2.0,Qeshm,320C,2272,بیزنس-چارتری,"10,000,000"
تفلیس,TBS,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,12:00,,6.0,Varesh,737Y,6808,چارتری,"8,000,000"
تهران (امام خمینی),IKA,آنکارا,ESB,دوشنبه 13 شهریور,1402/06/13,12:10,15:10,9.0,Caspian,737Y,7915,با ضمانت-چارتری,"7,575,200"
تهران (امام خمینی),IKA,آنکارا,ESB,دوشنبه 13 شهریور,1402/06/13,12:10,,9.0,Caspian,737Y,7915,چارتری,"7,500,000"
تهران (امام خمینی),IKA,شارجه,SHJ,دوشنبه 13 شهریور,1402/06/13,12:20,13:50,5.0,Arabia,320Y,201,با ضمانت-چارتری,"7,575,200"
تهران (امام خمینی),IKA,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,12:30,14:00,9.0,Airtour,A310Y,9721,با ضمانت-چارتری,"5,865,000"
تهران (امام خمینی),IKA,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,12:30,14:15,8.0,DUBAI,B737-800Y,1927,با ضمانت-چارتری,"6,569,200"
تهران (امام خمینی),IKA,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,12:30,14:30,9.0,Airtour,A310Y,9721,با ضمانت-سیستمی,"5,800,000"
تهران (امام خمینی),IKA,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,12:30,,8.0,DUBAI,B737-800Y,1927,چارتری,"6,500,000"
ایروان,EVN,تبریز,TBZ,دوشنبه 13 شهریور,1402/06/13,12:30,,4.0,AsaJet,ERJY,9606,چارتری,"4,090,000"
تهران (امام خمینی),IKA,استانبول,IST,دوشنبه 13 شهریور,1402/06/13,12:40,,3.0,Iranair,310Y,718,چارتری,"8,200,000"
تهران (امام خمینی),IKA,استانبول,IST,دوشنبه 13 شهریور,1402/06/13,12:40,,5.0,Iranair,Y,718,چارتری,"9,500,000"
تهران (امام خمینی),IKA,استانبول,IST,دوشنبه 13 شهریور,1402/06/13,12:40,,5.0,Iranair,310Y,718,با ضمانت-چارتری,"9,587,200"
تهران (امام خمینی),IKA,استانبول,IST,دوشنبه 13 شهریور,1402/06/13,12:45,15:45,,Mahan,310-EQVC_D,117,با ضمانت-سیستمی بیزنس,"16,243,600"
تهران (امام خمینی),IKA,استانبول,IST,دوشنبه 13 شهریور,1402/06/13,12:45,,9.0,Qeshm,AB6Y,2212,چارتری,"9,500,000"
تهران (امام خمینی),IKA,استانبول,IST,دوشنبه 13 شهریور,1402/06/13,12:45,,9.0,Qeshm,AB6Y,2212,با ضمانت-چارتری,"9,587,200"
قشم,GSM,تهران,THR,دوشنبه 13 شهریور,1402/06/13,13:30,,9.0,Qeshm,100A,1240,با ضمانت,"1,639,520"
بغداد,BGW,مشهد,MHD,دوشنبه 13 شهریور,1402/06/13,13:40,,4.0,BAGHDAD,Y,564,چارتری,"8,084,000"
بغداد,BGW,مشهد,MHD,دوشنبه 13 شهریور,1402/06/13,13:40,,5.0,BAGHDAD,737Y,564,چارتری,"8,500,000"
شیراز,SYZ,مسقط,MCT,دوشنبه 13 شهریور,1402/06/13,14:00,15:00,5.0,Salam,320Y,555,با ضمانت-چارتری,"4,959,600"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,14:00,15:36,2.0,Qeshm,320C,2251,با ضمانت-بیزنس-چارتری,"10,090,200"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,14:00,15:45,3.0,Qeshm,Y,2251,با ضمانت-چارتری,"7,575,200"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,14:00,16:00,4.0,Qeshm,320Y,2251,با ضمانت-چارتری,"8,078,200"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,14:00,16:00,4.0,Qeshm,Y,2251,با ضمانت-چارتری,"7,675,800"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,14:00,,3.0,Qeshm,320W,2251,چارتری,"7,500,000"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,14:00,,6.0,Qeshm,320Y,2251,چارتری,"8,000,000"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,14:00,,2.0,Qeshm,320C,2251,بیزنس-چارتری,"10,000,000"
شیراز,SYZ,مسقط,MCT,دوشنبه 13 شهریور,1402/06/13,14:00,,5.0,Salam,320Y,555,چارتری,"4,690,000"
شیراز,SYZ,مسقط,MCT,دوشنبه 13 شهریور,1402/06/13,14:00,,9.0,Salam,320Y,555,چارتری,"8,200,000"
بندرعباس,BND,تهران,THR,دوشنبه 13 شهریور,1402/06/13,14:15,16:00,9.0,Qeshm,100A,1220,با ضمانت,"1,653,730"
مسقط,MCT,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,14:25,,9.0,Salam,320Y,546,چارتری,"6,400,000"
نوشهر,NSH,شیراز,SYZ,دوشنبه 13 شهریور,1402/06/13,14:30,16:10,9.0,Qeshm,100A,1200,با ضمانت,"1,298,636"
تهران (امام خمینی),IKA,استانبول,IST,دوشنبه 13 شهریور,1402/06/13,14:30,18:00,7.0,Airtour,A310Y,9703,با ضمانت-سیستمی,"7,900,000"
تهران (امام خمینی),IKA,استانبول,IST,دوشنبه 13 شهریور,1402/06/13,14:30,18:30,7.0,Airtour,A310Y,9703,با ضمانت-چارتری,"9,587,200"
شارجه,SHJ,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,14:30,,5.0,Arabia,320S,202,چارتری,"5,300,000"
مسقط,MCT,شیراز,SYZ,دوشنبه 13 شهریور,1402/06/13,15:00,,9.0,Qeshm,320W,2116,چارتری,"4,300,000"
مسقط,MCT,شیراز,SYZ,دوشنبه 13 شهریور,1402/06/13,15:00,,2.0,Qeshm,320C,2116,بیزنس-چارتری,"9,000,000"
دبی,DXB,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,15:10,17:50,8.0,DUBAI,B737-800Y,1928,با ضمانت-چارتری,"4,859,000"
دبی,DXB,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,15:10,17:50,8.0,DUBAI,Y,1928,با ضمانت-چارتری,"4,714,100"
دبی,DXB,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,15:10,,6.0,DUBAI,7M8Y,1928,چارتری,"4,800,000"
مشهد,MHD,مسقط,MCT,دوشنبه 13 شهریور,1402/06/13,15:15,16:15,5.0,Salam,321Y,535,با ضمانت-چارتری,"6,267,400"
مشهد,MHD,مسقط,MCT,دوشنبه 13 شهریور,1402/06/13,15:15,,5.0,Salam,321Y,535,چارتری,"6,200,000"
تهران (امام خمینی),IKA,تفلیس,TBS,دوشنبه 13 شهریور,1402/06/13,15:30,,5.0,Varesh,737Y,6809,چارتری,"8,000,000"
مسقط,MCT,شیراز,SYZ,دوشنبه 13 شهریور,1402/06/13,16:00,,5.0,Salam,320Y,556,چارتری,"4,700,000"
دبی,DXB,قشم,GSM,دوشنبه 13 شهریور,1402/06/13,16:30,17:55,9.0,Qeshm,100S,2200,با ضمانت-چارتری,"8,062,610"
دبی,DXB,قشم,GSM,دوشنبه 13 شهریور,1402/06/13,16:30,17:55,9.0,Qeshm,100Y,2200,با ضمانت-چارتری,"7,536,210"
دبی,DXB,قشم,GSM,دوشنبه 13 شهریور,1402/06/13,16:30,17:55,9.0,Qeshm,100B,2200,با ضمانت-چارتری,"6,799,430"
دبی,DXB,قشم,GSM,دوشنبه 13 شهریور,1402/06/13,16:30,17:55,9.0,Qeshm,100H,2200,با ضمانت-چارتری,"6,077,140"
دبی,DXB,قشم,GSM,دوشنبه 13 شهریور,1402/06/13,16:30,17:55,9.0,Qeshm,100K,2200,با ضمانت-چارتری,"5,392,980"
دبی,DXB,قشم,GSM,دوشنبه 13 شهریور,1402/06/13,16:30,17:55,6.0,Qeshm,100L,2200,با ضمانت-چارتری,"4,813,960"
دبی,DXB,قشم,GSM,دوشنبه 13 شهریور,1402/06/13,16:30,17:55,7.0,Qeshm,100M,2200,با ضمانت-چارتری,"4,340,280"
دبی,DXB,قشم,GSM,دوشنبه 13 شهریور,1402/06/13,16:30,17:55,2.0,Qeshm,100N,2200,با ضمانت-چارتری,"3,656,020"
تهران,THR,تبریز,TBZ,دوشنبه 13 شهریور,1402/06/13,16:45,18:00,,Mahan,BAE-90Y_D,1001,با ضمانت-سیستمی,"1,139,600"
تهران,THR,بندرعباس,BND,دوشنبه 13 شهریور,1402/06/13,16:45,18:30,9.0,Qeshm,100A,1221,با ضمانت,"1,653,730"
استانبول,IST,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,16:45,20:10,,Mahan,MMC-AB340C_D,114,با ضمانت-سیستمی بیزنس,"19,084,600"
استانبول,IST,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,16:45,20:10,,Mahan,MMC-AB340Y_D,114,با ضمانت-سیستمی,"11,561,600"
استانبول,IST,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,16:45,,3.0,Mahan,Airbus A310W,114,چارتری,"12,367,500"
استانبول,IST,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,16:45,,3.0,Mahan,Airbus A310W,114,چارتری,"12,511,000"
شیراز,SYZ,نوشهر,NSH,دوشنبه 13 شهریور,1402/06/13,16:50,18:30,9.0,Qeshm,100A,1201,با ضمانت,"1,298,636"
مشهد,MHD,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,16:55,18:40,8.0,DUBAI,B737-800Y,251,با ضمانت-چارتری,"9,084,200"
مشهد,MHD,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,16:55,,8.0,DUBAI,B737-800Y,251,چارتری,"9,000,000"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,17:00,17:30,4.0,Qeshm,320Y,2250,با ضمانت-چارتری,"5,764,400"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,17:00,17:36,4.0,Qeshm,320C,2250,با ضمانت-بیزنس-چارتری,"8,279,400"
دبی,DXB,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,17:00,19:05,,Mahan,MMC-AB340C_D,65,با ضمانت-سیستمی بیزنس,"14,598,600"
دبی,DXB,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,17:00,19:05,,Mahan,MMC-AB340Y_D,65,با ضمانت-سیستمی,"5,308,600"
دبی,DXB,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,17:00,19:30,4.0,Mahan,Y,65,با ضمانت-چارتری,"4,368,100"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,17:00,,3.0,Qeshm,Y,2250,چارتری,"5,400,000"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,17:00,,3.0,Qeshm,320W,2250,چارتری,"5,700,000"
بندرعباس,BND,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,17:55,18:25,8.0,DUBAI,B737-800Y,243,با ضمانت-چارتری,"8,078,200"
بندرعباس,BND,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,17:55,,9.0,DUBAI,73HFS,243,چارتری,"7,701,000"
بندرعباس,BND,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,17:55,,8.0,DUBAI,Y,243,چارتری,"8,000,000"
باتومی,BUS,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,18:30,19:30,9.0,Varesh,BoeingY,6824,با ضمانت-چارتری,"9,109,300"
باتومی,BUS,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,18:30,20:15,7.0,Varesh,Y,6824,با ضمانت-چارتری,"9,084,200"
باتومی,BUS,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,18:30,,7.0,Varesh,737Y,6824,چارتری,"9,000,000"
باتومی,BUS,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,18:30,,9.0,Varesh,BoeingY,6824,چارتری,"9,500,000"
تهران (امام خمینی),IKA,مسقط,MCT,دوشنبه 13 شهریور,1402/06/13,18:30,,9.0,Qeshm,320Y,2113,چارتری,"7,000,000"
تهران (امام خمینی),IKA,مسقط,MCT,دوشنبه 13 شهریور,1402/06/13,18:30,,2.0,Qeshm,320C,2113,بیزنس-چارتری,"10,000,000"
استانبول,IST,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,18:45,,9.0,Qeshm,AB6W,2215,چارتری,"13,000,000"
قشم,GSM,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,18:55,19:20,9.0,Qeshm,100S,2201,با ضمانت-چارتری,"10,934,560"
قشم,GSM,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,18:55,19:20,9.0,Qeshm,100Y,2201,با ضمانت-چارتری,"10,115,480"
قشم,GSM,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,18:55,19:20,9.0,Qeshm,100B,2201,با ضمانت-چارتری,"9,424,696"
قشم,GSM,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,18:55,19:20,9.0,Qeshm,100H,2201,با ضمانت-چارتری,"8,862,290"
قشم,GSM,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,18:55,19:20,5.0,Qeshm,100K,2201,با ضمانت-چارتری,"8,043,216"
قشم,GSM,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,18:55,19:20,7.0,Qeshm,100L,2201,با ضمانت-چارتری,"7,352,520"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,20:30,5.0,Armenia,بوئینگ 737YY,221,با ضمانت-چارتری,"12,202,800"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,20:30,5.0,Armenia,بوئینگ 737Y,60221,با ضمانت-چارتری,"11,649,500"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,20:30,5.0,Armenia,بوئینگ 737Y,221,با ضمانت-چارتری,"11,649,500"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,20:30,5.0,Armenia,بوئینگ 737RR,60221,با ضمانت-چارتری,"11,398,000"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,20:30,5.0,Armenia,بوئینگ 737YY,60221,با ضمانت-چارتری,"12,202,800"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,20:30,5.0,Armenia,بوئینگ 737RR,221,با ضمانت-چارتری,"11,398,000"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,20:30,5.0,Armenia,بوئینگ 737R,60221,با ضمانت-چارتری,"10,844,700"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,20:30,5.0,Armenia,بوئینگ 737R,221,با ضمانت-چارتری,"10,844,700"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,20:30,6.0,Armenia,بوئینگ 737QQ,60221,با ضمانت-چارتری,"9,033,900"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,20:30,6.0,Armenia,بوئینگ 737QQ,221,با ضمانت-چارتری,"9,033,900"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,20:30,6.0,Armenia,بوئینگ 737Q,60221,با ضمانت-چارتری,"8,530,900"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,20:30,6.0,Armenia,بوئینگ 737Q,221,با ضمانت-چارتری,"8,530,900"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,20:30,4.0,Armenia,بوئینگ 737XX,60221,با ضمانت-چارتری,"8,178,800"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,20:30,4.0,Armenia,بوئینگ 737X,60221,با ضمانت-چارتری,"7,927,300"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,20:30,4.0,Armenia,بوئینگ 737X,221,با ضمانت-چارتری,"7,927,300"
بوشهر,BUZ,تهران,THR,دوشنبه 13 شهریور,1402/06/13,19:30,21:00,9.0,Qeshm,100A,1218,با ضمانت,"1,338,390"
استانبول,IST,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,19:30,22:00,8.0,Airtour,A310Y,9702,با ضمانت-چارتری,"11,096,200"
استانبول,IST,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,19:30,22:30,7.0,Airtour,A310Y,9702,با ضمانت-سیستمی,"11,000,000"
دبی,DXB,بندرعباس,BND,دوشنبه 13 شهریور,1402/06/13,19:30,,9.0,DUBAI,737Y,244,چارتری,"5,418,000"
دبی,DXB,بندرعباس,BND,دوشنبه 13 شهریور,1402/06/13,19:30,,8.0,DUBAI,Y,244,چارتری,"5,500,000"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,,4.0,Armenia,بوئینگ 737X,221,چارتری,"7,850,000"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,,4.0,Armenia,بوئینگ737-X,60221,چارتری,"7,850,000"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,,6.0,Armenia,بوئینگ 737Q,221,چارتری,"8,450,000"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,,5.0,Armenia,بوئینگ 737R,221,چارتری,"10,750,000"
تهران (امام خمینی),IKA,ایروان,EVN,دوشنبه 13 شهریور,1402/06/13,19:30,,5.0,Armenia,بوئینگ 737Y,221,چارتری,"11,550,000"
استانبول,IST,تبریز,TBZ,دوشنبه 13 شهریور,1402/06/13,20:10,21:10,5.0,ATA,320Y,6601,با ضمانت-چارتری,"6,770,400"
تهران,THR,قشم,GSM,دوشنبه 13 شهریور,1402/06/13,20:10,22:10,9.0,Qeshm,100A,1241,با ضمانت,"1,639,520"
استانبول,IST,تبریز,TBZ,دوشنبه 13 شهریور,1402/06/13,20:10,,5.0,ATA,M82Y,6601,چارتری,"6,700,000"
استانبول,IST,تبریز,TBZ,دوشنبه 13 شهریور,1402/06/13,20:10,,5.0,ATA,Y,6601,چارتری,"6,700,000"
تهران (امام خمینی),IKA,استانبول,IST,دوشنبه 13 شهریور,1402/06/13,20:20,,6.0,Meraj,Y,4806,چارتری,"7,700,000"
تهران (امام خمینی),IKA,استانبول,IST,دوشنبه 13 شهریور,1402/06/13,20:20,,6.0,j1,321Y,4806,چارتری,"8,000,000"
تهران (امام خمینی),IKA,استانبول,IST,دوشنبه 13 شهریور,1402/06/13,20:20,,6.0,j1,321C,4806,بیزنس-چارتری,"9,900,000"
اصفهان,IFN,بندرعباس,BND,دوشنبه 13 شهریور,1402/06/13,21:30,22:45,,Karun,100TOR,2673,با ضمانت-خدمات گردشگری,"1,710,000"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,23:30,6.0,Armenia,بوئینگ 737KK,60222,با ضمانت-چارتری,"8,933,300"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,23:30,6.0,Armenia,بوئینگ 737KK,222,با ضمانت-چارتری,"8,933,300"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,23:30,6.0,Armenia,بوئینگ 737K,60222,با ضمانت-چارتری,"8,484,800"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,23:30,6.0,Armenia,بوئینگ 737YY,60222,با ضمانت-چارتری,"11,513,700"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,23:30,6.0,Armenia,بوئینگ 737YY,222,با ضمانت-چارتری,"11,513,700"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,23:30,6.0,Armenia,بوئینگ 737Y,60222,با ضمانت-چارتری,"10,935,400"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,23:30,6.0,Armenia,بوئینگ 737Y,222,با ضمانت-چارتری,"10,935,400"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,23:30,6.0,Armenia,بوئینگ 737K,222,با ضمانت-چارتری,"8,484,800"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,23:30,6.0,Armenia,بوئینگ 737RR,60222,با ضمانت-چارتری,"8,354,800"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,23:30,6.0,Armenia,بوئینگ 737RR,222,با ضمانت-چارتری,"8,354,800"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,23:30,6.0,Armenia,بوئینگ 737R,60222,با ضمانت-چارتری,"7,935,500"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,23:30,6.0,Armenia,بوئینگ 737R,222,با ضمانت-چارتری,"7,935,500"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,23:30,4.0,Armenia,بوئینگ 737TT,222,با ضمانت-چارتری,"7,907,200"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,23:30,4.0,Armenia,بوئینگ 737TT,60222,با ضمانت-چارتری,"7,907,200"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,23:30,4.0,Armenia,بوئینگ 737T,60222,با ضمانت-چارتری,"7,513,000"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,23:30,4.0,Armenia,بوئینگ 737T,222,با ضمانت-چارتری,"7,513,000"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,,4.0,Armenia,بوئینگ 737T,222,چارتری,"7,438,200"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,,4.0,Armenia,بوئینگ 737T,60222,چارتری,"7,438,200"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,,6.0,Armenia,بوئینگ 737R,60222,چارتری,"7,858,200"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,,6.0,Armenia,بوئینگ 737K,60222,چارتری,"8,404,200"
ایروان,EVN,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,21:30,,6.0,Armenia,بوئینگ 737Y,60222,چارتری,"10,840,200"
تهران (امام خمینی),IKA,استانبول,IST,دوشنبه 13 شهریور,1402/06/13,21:40,00:40,,Mahan,MMC-AB340C_D,115,با ضمانت-سیستمی بیزنس,"16,243,600"
تهران,THR,بوشهر,BUZ,دوشنبه 13 شهریور,1402/06/13,21:50,23:20,9.0,Qeshm,100A,1219,با ضمانت,"1,338,390"
تهران (امام خمینی),IKA,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,22:00,23:45,8.0,DUBAI,B737-800Y,1929,با ضمانت-چارتری,"7,072,200"
تهران (امام خمینی),IKA,باتومی,BUS,دوشنبه 13 شهریور,1402/06/13,22:00,,6.0,Varesh,737Y,6823,چارتری,"9,000,000"
تهران (امام خمینی),IKA,باتومی,BUS,دوشنبه 13 شهریور,1402/06/13,22:00,,9.0,Varesh,BoeingY,6823,چارتری,"9,500,000"
تهران (امام خمینی),IKA,دبی,DXB,دوشنبه 13 شهریور,1402/06/13,22:00,,6.0,DUBAI,7M8Y,1929,چارتری,"7,000,000"
اسپارتا,ISE,تهران (امام خمینی),IKA,دوشنبه 13 شهریور,1402/06/13,22:30,01:00,5.0,Qeshm,Y,2245,با ضمانت-چارتری,"11,619,300"
تهران (امام خمینی),IKA,استانبول,IST,دوشنبه 13 شهریور,1402/06/13,22:45,,9.0,Qeshm,AB6Y,2214,چارتری,"9,500,000"
تهران (امام خمینی),IKA,استانبول,IST,دوشنبه 13 شهریور,1402/06/13,22:45,,9.0,Qeshm,AB6Y,2214,با ضمانت-چارتری,"9,587,200"
تهران (امام خمینی),IKA,استانبول (صابیها),SAW,دوشنبه 13 شهریور,1402/06/13,23:10,02:40,9.0,Pegasus, 321Y,512,با ضمانت-چارتری,"8,581,200"
مشهد,MHD,استانبول,IST,دوشنبه 13 شهریور,1402/06/13,23:45,03:40,8.0,Airtour,A310Y,9734,با ضمانت-سیستمی,"10,500,000"
مشهد,MHD,استانبول,IST,دوشنبه 13 شهریور,1402/06/13,23:45,04:10,9.0,Airtour,A310Y,9734,با ضمانت-چارتری,"10,593,200"
تبریز,TBZ,استانبول (صابیها),SAW,دوشنبه 13 شهریور,1402/06/13,23:55,02:45,8.0,Pegasus, 321Y,508,با ضمانت-چارتری,"6,740,200"
تهران (امام خمینی),IKA,استانبول (صابیها),SAW,دوشنبه 13 شهریور,1402/06/13,23:55,03:25,9.0,Pegasus, 321Y,514,با ضمانت-چارتری,"7,977,600"
دبی,DXB,تهران (امام خمینی),IKA,سه‌شنبه 14 شهریور,1402/06/14,00:45,03:30,8.0,DUBAI,B737-800Y,1930,با ضمانت-چارتری,"5,261,400"
دبی,DXB,تهران (امام خمینی),IKA,سه‌شنبه 14 شهریور,1402/06/14,00:45,03:30,8.0,DUBAI,Y,1930,با ضمانت-چارتری,"5,104,400"
دبی,DXB,تهران (امام خمینی),IKA,سه‌شنبه 14 شهریور,1402/06/14,00:45,,6.0,DUBAI,7M8Y,1930,چارتری,"5,200,000"
تهران (امام خمینی),IKA,اسپارتا,ISE,سه‌شنبه 14 شهریور,1402/06/14,02:30,,5.0,Qeshm,Y,2245,چارتری,"12,000,000"
تبریز,TBZ,استانبول,IST,سه‌شنبه 14 شهریور,1402/06/14,02:55,,4.0,Turkish,Boeing737Y,882,چارتری,"6,830,000"
استانبول (صابیها),SAW,تبریز,TBZ,سه‌شنبه 14 شهریور,1402/06/14,04:05,06:20,6.0,Pegasus,320Y,509,با ضمانت-چارتری,"6,961,500"
استانبول (صابیها),SAW,تبریز,TBZ,سه‌شنبه 14 شهریور,1402/06/14,04:05,,6.0,Pegasus,Y,509,چارتری,"6,614,228"
استانبول,IST,تهران (امام خمینی),IKA,سه‌شنبه 14 شهریور,1402/06/14,05:00,,5.0,ATA,320Y,6619,چارتری,"14,000,000"
مشهد,MHD,اهواز,AWZ,سه‌شنبه 14 شهریور,1402/06/14,05:30,07:30,,Karun,733TOR,2635,با ضمانت-خدمات گردشگری,"2,260,000"
