departure_city_0,departure_city_1,departure_city_2,departure_city_3,departure_city_4,departure_city_5,arrival_city_0,arrival_city_1,arrival_city_2,arrival_city_3,arrival_city_4,arrival_city_5,company_name_0,company_name_1,company_name_2,company_name_3,company_name_4,company_name_5,flight_capacity,fare_class_code_0,fare_class_code_1,fare_class_code_2,fare_class_code_3,fare_class_code_4,fare_class_code_5,fare_class_code_6,ticket_price_T,year,month,day,duration_sec,flight_sale_type_Charter,flight_sale_type_Scheduled,dep_flight_time_afternoon,dep_flight_time_evening,dep_flight_time_mid_night,dep_flight_time_morning,dep_flight_time_night
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,19084600,1402,6,8,13500,0,1,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,9936600,1402,6,8,12360,0,1,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,9500000,1402,6,8,13620,1,0,0,1,0,0,0
0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,1,5700000,1402,6,8,8460,1,0,0,1,0,0,0
0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,7,0,0,0,0,0,0,1,5500000,1402,6,8,9120,1,0,0,1,0,0,0
0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,7,0,0,0,0,0,0,1,6000000,1402,6,8,8160,1,0,0,1,0,0,0
0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,9,0,0,0,0,0,0,1,6146700,1402,6,8,9840,1,0,0,1,0,0,0
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1639520,1402,6,8,9600,0,1,0,1,0,0,0
0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,9,0,0,0,0,0,0,1,6146700,1402,6,8,10560,1,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,7,0,0,0,0,0,0,1,9889000,1402,6,8,12780,1,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,7,0,0,0,0,0,0,1,8900000,1402,6,8,12540,0,1,0,1,0,0,0
0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,9,0,0,0,1,1,0,1,6400000,1402,6,8,10500,1,0,0,1,0,0,0
0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,10000000,1402,6,8,10860,1,0,0,1,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,5,0,1,1,0,0,0,1,6700000,1402,6,8,10020,1,0,0,1,0,0,0
0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,6,0,0,0,0,0,0,1,5418000,1402,6,8,6780,1,0,0,1,0,0,0
0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,8,0,0,0,0,0,0,1,5500000,1402,6,8,6240,1,0,0,1,0,0,0
0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,8,0,0,0,0,0,0,1,5700000,1402,6,8,8760,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,6,0,0,0,0,0,0,1,7800000,1402,6,8,10020,1,0,0,1,0,0,0
0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,9,0,0,1,1,1,0,1,882668,1402,6,8,5880,0,1,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,6,0,0,0,0,0,0,1,7273400,1402,6,8,10740,1,0,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,4,0,0,0,0,0,0,1,7200000,1402,6,8,10320,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,1,7982600,1402,6,8,9120,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,1,7982600,1402,6,8,9420,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,11096200,1402,6,8,9480,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,1,8581200,1402,6,8,9900,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,1,7982600,1402,6,8,9720,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,1,8500000,1402,6,8,9540,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,5,0,0,0,1,1,0,1,9000000,1402,6,8,9720,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,11000000,1402,6,8,9360,1,0,0,0,0,0,1
0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,4,0,0,0,0,0,0,1,17690000,1402,6,8,11580,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,6,0,0,0,0,0,0,1,6700000,1402,6,8,13680,1,0,0,0,0,0,1
1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,1,2260000,1402,6,8,9540,1,0,0,0,0,0,1
0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,3,0,0,0,0,0,0,1,20389800,1402,6,8,12120,1,0,0,0,0,0,1
0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,6,0,0,0,1,0,0,0,2710500,1402,6,8,10140,0,1,0,0,0,0,1
0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,1,1697500,1402,6,8,10260,0,1,0,0,0,0,1
0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,6,0,0,0,1,1,0,1,7483220,1402,6,8,11700,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1708656,1402,6,8,9000,0,1,0,0,0,0,1
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,8000000,1402,6,8,10080,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,1,8500000,1402,6,8,13260,1,0,0,0,0,0,1
0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1127908,1402,6,8,6360,0,1,0,0,0,0,1
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,9,0,0,1,1,1,0,1,882668,1402,6,8,6060,0,1,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,19714600,1402,6,8,12780,0,1,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,9989600,1402,6,8,12720,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,9491600,1402,6,8,12900,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,9491600,1402,6,8,13260,1,0,0,0,0,0,1
0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,8,0,0,0,0,0,0,1,7072200,1402,6,8,8820,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,9,0,0,0,1,1,0,1,9900000,1402,6,8,13200,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,9900000,1402,6,8,12180,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,10000000,1402,6,8,12780,1,0,0,0,0,0,1
0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,6,0,0,0,0,0,0,1,7000000,1402,6,8,9360,1,0,0,0,0,0,1
1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,1,1706400,1402,6,8,10020,0,1,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,0,1,1,0,1,9500000,1402,6,8,13200,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,5,0,0,0,0,0,0,1,11096200,1402,6,8,13140,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,5,0,0,0,0,0,0,1,10542900,1402,6,8,13560,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,6,0,0,0,0,0,0,1,10542900,1402,6,8,12840,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,6,0,0,0,1,1,0,1,9125000,1402,6,8,13140,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,6,0,0,0,1,1,0,1,11000000,1402,6,8,13680,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,7575200,1402,6,8,12420,1,0,0,0,0,0,1
0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1653730,1402,6,8,9000,0,1,0,0,0,0,1
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,15995000,1402,6,8,12180,1,0,0,0,0,0,1
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,16229850,1402,6,8,12360,1,0,0,0,0,0,1
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,6,0,0,0,0,0,0,1,19990000,1402,6,8,12120,1,0,0,0,0,0,1
0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,6,0,0,0,0,0,0,1,8500000,1402,6,8,9180,1,0,0,0,0,0,1
0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,0,0,1,9000000,1402,6,8,9600,1,0,0,0,0,0,1
0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,11000000,1402,6,8,8580,1,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,0,1,1,0,1,6000000,1402,6,8,10560,1,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,10000000,1402,6,8,11040,1,0,0,0,0,0,1
0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1708656,1402,6,8,9120,0,1,0,0,0,0,1
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,1,10900000,1402,6,8,15900,0,1,0,0,0,0,1
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,1,10995600,1402,6,8,15780,1,0,0,0,0,0,1
0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,9,0,0,0,0,0,0,1,6056100,1402,6,8,10320,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,16243600,1402,6,9,12060,0,1,0,0,1,0,0
0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,3,0,0,0,1,0,0,0,12000000,1402,6,9,13020,0,1,0,0,1,0,0
0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,7,0,0,0,0,0,0,1,9900000,1402,6,9,14100,0,1,0,0,1,0,0
0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,6,0,0,0,0,0,0,1,20140100,1402,6,9,12660,1,0,0,0,1,0,0
0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,4,0,0,0,0,0,0,1,23690000,1402,6,9,11940,1,0,0,0,1,0,0
0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,4,0,0,0,0,0,0,1,23862300,1402,6,9,11880,1,0,0,0,1,0,0
0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,4,0,0,0,0,0,0,1,18990000,1402,6,9,11820,1,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,8,0,0,0,0,0,0,1,4859000,1402,6,9,10260,1,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,8,0,0,0,0,0,0,1,4714100,1402,6,9,9720,1,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,8,0,0,0,0,0,0,1,4800000,1402,6,9,9420,1,0,0,0,1,0,0
0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,5,0,0,0,0,0,0,1,9989600,1402,6,9,12600,1,0,0,0,1,0,0
0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,4,0,0,0,0,0,0,1,9900000,1402,6,9,12480,0,1,0,0,1,0,0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,1,7575200,1402,6,9,12780,1,0,0,0,1,0,0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,9,0,0,0,1,1,0,1,7500000,1402,6,9,12240,1,0,0,0,1,0,0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,0,1,7500000,1402,6,9,12540,1,0,0,0,1,0,0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,1,10000000,1402,6,9,12600,1,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,3,0,0,0,0,0,0,1,7490000,1402,6,9,12000,1,0,0,0,1,0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,6,0,0,0,1,1,0,1,9500000,1402,6,9,12900,1,0,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,9,0,0,0,0,0,0,1,8430300,1402,6,9,10560,1,0,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,9,0,0,0,0,0,0,1,8015791,1402,6,9,11280,1,0,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,9,0,0,0,0,0,0,1,8170475,1402,6,9,11040,1,0,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,3,0,0,0,1,1,1,1,11349120,1402,6,9,11340,1,0,0,0,1,0,0
0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,3,0,0,0,1,0,0,0,12500000,1402,6,9,13440,0,1,0,0,1,0,0
0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,7,0,0,0,0,0,0,1,8000000,1402,6,9,12120,0,1,0,0,1,0,0
0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,6,0,0,0,0,0,0,1,19612500,1402,6,9,11760,1,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,5,0,0,0,0,0,0,1,11000000,1402,6,9,12840,1,0,0,0,1,0,0
0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,8,0,0,0,0,0,0,1,8000000,1402,6,9,13380,0,1,0,0,1,0,0
0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,8,0,0,0,0,0,0,1,8078200,1402,6,9,12780,1,0,0,0,1,0,0
0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,6,0,0,0,0,0,0,1,1708300,1402,6,9,9540,0,1,0,0,0,1,0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,4368100,1402,6,9,9780,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,1024400,1402,6,9,6240,0,1,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,5,0,0,0,0,0,0,1,8933300,1402,6,9,11160,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,5,0,0,0,0,0,0,1,8591776,1402,6,9,11460,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,5,0,0,0,0,0,0,1,8694550,1402,6,9,11280,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,5,0,0,0,0,0,0,1,8874995,1402,6,9,10920,1,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,6,0,0,0,0,0,0,1,6066200,1402,6,9,9840,1,0,0,0,0,1,0
0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,3,0,0,0,0,0,0,1,14990000,1402,6,9,14220,1,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,6,0,0,0,0,0,0,1,6000000,1402,6,9,10140,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,5,0,0,0,1,1,0,1,6000000,1402,6,9,8820,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,10000000,1402,6,9,8400,1,0,0,0,0,1,0
0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,9,0,0,0,0,0,0,1,1753600,1402,6,9,8520,0,1,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,9,0,0,0,1,1,0,1,10000000,1402,6,9,13200,1,0,0,0,0,1,0
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,8,0,0,0,0,0,0,1,8078200,1402,6,9,7020,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,7,0,0,0,0,0,0,1,13611200,1402,6,9,14760,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,6,0,0,0,0,0,0,1,13500000,1402,6,9,15960,0,1,0,0,0,1,0
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,6,0,1,0,1,0,1,0,6732000,1402,6,9,7140,1,0,0,0,0,1,0
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,8,0,0,0,0,0,0,1,8000000,1402,6,9,7500,1,0,0,0,0,1,0
1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1207200,1402,6,9,7200,0,1,0,0,0,1,0
1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1180910,1402,6,9,7260,0,1,0,0,0,1,0
0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,5,0,1,1,0,0,0,1,6458500,1402,6,9,9300,1,0,0,0,0,1,0
0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,1,1708300,1402,6,9,9660,0,1,0,0,0,1,0
0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,5,0,1,1,0,0,0,1,6400000,1402,6,9,9660,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4368100,1402,6,9,9960,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,8,0,0,0,0,0,0,1,4859000,1402,6,9,10200,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,8,0,0,0,0,0,0,1,4714100,1402,6,9,10080,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4400000,1402,6,9,9120,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,6,0,0,0,0,0,0,1,4800000,1402,6,9,10140,1,0,0,0,0,1,0
0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,6,0,0,0,0,0,0,1,8078200,1402,6,9,6240,1,0,0,0,0,1,0
0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,5,0,1,0,1,0,1,0,6732000,1402,6,9,5880,1,0,0,0,0,1,0
0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,6,0,0,0,0,0,0,1,8000000,1402,6,9,5700,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,4,0,0,0,1,1,0,1,6000000,1402,6,9,8640,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,1,7000000,1402,6,9,9000,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,5,0,0,0,0,0,1,0,7500000,1402,6,9,7980,1,0,0,0,0,1,0
0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,1,7575200,1402,6,9,10680,1,0,0,0,0,1,0
0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,1,7500000,1402,6,9,11160,1,0,0,0,0,1,0
0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,6,0,0,1,1,1,0,1,898300,1402,6,9,6660,0,1,0,0,0,1,0
0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,6,0,0,1,1,1,0,1,882668,1402,6,9,6840,0,1,0,0,0,1,0
0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,9,0,0,0,0,0,0,1,2136400,1402,6,9,10440,0,1,0,0,0,1,0
0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,9,0,1,1,1,1,0,1,2027100,1402,6,9,11040,0,1,0,0,0,1,0
0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,9,0,1,1,1,1,0,1,2000000,1402,6,9,11520,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,9,0,0,0,0,0,0,1,5805000,1402,6,9,7680,1,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,8,0,0,0,0,0,0,1,5900000,1402,6,9,7260,1,0,0,0,0,1,0
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9,0,0,1,0,0,1,0,6427200,1402,6,9,13200,1,0,0,0,0,1,0
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,1,1,0,1,7329700,1402,6,9,12960,1,0,0,0,0,1,0
0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,15590000,1402,6,9,14880,1,0,0,0,0,1,0
0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1115716,1402,6,9,6960,0,1,0,0,0,1,0
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,16243600,1402,6,9,13140,0,1,0,0,0,1,0
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,5,0,0,0,0,0,0,1,7600000,1402,6,9,9660,1,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,7000000,1402,6,9,9360,1,0,0,0,0,1,0
1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,9,0,0,0,0,0,0,1,897500,1402,6,9,6420,0,1,0,0,0,1,0
0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,9,0,0,0,0,0,0,1,6385500,1402,6,9,6300,1,0,0,0,0,1,0
0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,6,0,0,0,0,0,0,1,6800000,1402,6,9,6600,1,0,0,0,0,1,0
0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,8078200,1402,6,9,8700,1,0,0,0,0,1,0
0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,0,0,1,6066200,1402,6,9,8460,1,0,0,0,0,1,0
0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,1,1,0,1,6000000,1402,6,9,8160,1,0,0,0,0,1,0
0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,8000000,1402,6,9,8460,1,0,0,0,0,1,0
1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,898300,1402,6,9,6180,0,1,1,0,0,0,0
1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,882668,1402,6,9,7380,0,1,1,0,0,0,0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,8,0,0,0,0,0,0,1,6066200,1402,6,9,10080,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,6,0,0,0,0,0,0,1,10593200,1402,6,9,13140,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,6,0,0,0,0,0,0,1,9200000,1402,6,9,13440,0,1,1,0,0,0,0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,1,6000000,1402,6,9,9240,1,0,1,0,0,0,0
0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,1,6500000,1402,6,9,10800,1,0,1,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,1,0,16243600,1402,6,9,13380,0,1,1,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,0,1,1,0,1,9030000,1402,6,9,13260,1,0,1,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,0,0,0,0,1,9500000,1402,6,9,13860,1,0,1,0,0,0,0
0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,5,0,0,0,0,0,1,0,7575200,1402,6,9,8460,1,0,1,0,0,0,0
0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,4,0,0,0,0,0,0,1,7072200,1402,6,9,8280,1,0,1,0,0,0,0
1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1115716,1402,6,9,7380,0,1,1,0,0,0,0
0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,1,10593200,1402,6,9,10440,1,0,1,0,0,0,0
