departure_city,arrival_city,company_name,flight_sale_type,flight_capacity,fare_class_code,ticket_price_T,year,month,day,dep_flight_time,duration_sec
Tehran,Denizli,Caspian,Charter,9,Y,9900000,1402,6,1,night,12480
Tehran,Denizli,Caspian,Charter,6,Y,10000000,1402,6,1,night,12480
Dubai,Tehran,Dubai,Charter,8,Y,7500000,1402,6,1,night,10260
Ahwaz,Mashhad,Airtour,Scheduled,7,Y,1706400,1402,6,1,night,9780
Istanbul,Tehran,Iranair,Scheduled,8,RV,8757500,1402,6,1,night,13800
Mashhad,Tehran,Varesh,Charter,9,Y,1550000,1402,6,1,night,7620
Istanbul,Tehran,Qeshm,Charter,9,Y,9500000,1402,6,1,night,12720
Tehran,Izmir,Qeshm,Charter,5,Y,11096200,1402,6,1,night,13020
Tehran,Izmir,Qeshm,Charter,5,Y,10542900,1402,6,1,night,13860
Tehran,Izmir,Qeshm,Charter,6,Y,8918200,1402,6,1,night,14400
Tehran,Izmir,Qeshm,Charter,5,Y,8935000,1402,6,1,night,12780
Tehran,Izmir,Qeshm,Charter,5,Y,9100050,1402,6,1,night,13320
Tehran,Izmir,Qeshm,Charter,6,W,9500000,1402,6,1,night,13440
Tehran,Izmir,Qeshm,Charter,5,Y,11000000,1402,6,1,night,13440
Istanbul,Tehran,Pegasus,Charter,9,Y,6368000,1402,6,1,night,12600
Istanbul,Tehran,Pegasus,Charter,9,U,5654320,1402,6,1,night,12480
Bandar_Abbas,Tehran,Qeshm,Scheduled,9,A,1653730,1402,6,1,night,8820
Istanbul,Tehran,ATA,Charter,3,Y,7000000,1402,6,1,night,13380
Mashhad,Al_Najaf,Taban,Charter,9,C,10000000,1402,6,1,night,11520
Antalya,Tehran,Pegasus,Charter,5,Y,14790000,1402,6,1,night,13020
Batumi,Tehran,Qeshm,Charter,4,Y,7500000,1402,6,1,night,9420
Batumi,Tehran,Qeshm,Charter,7,Y,8000000,1402,6,1,night,9000
Batumi,Tehran,Qeshm,Charter,2,C,11000000,1402,6,1,night,9300
Istanbul,Tehran,Mahan,Charter,5,W,8097300,1402,6,1,night,12900
Muscat,Tehran,Qeshm,Charter,8,Y,6000000,1402,6,1,night,11400
Muscat,Tehran,Qeshm,Charter,9,Y,6500000,1402,6,1,night,10860
Muscat,Tehran,Qeshm,Charter,2,C,10000000,1402,6,1,night,10800
Kish_Island,Tehran,Qeshm,Scheduled,9,A,1708656,1402,6,1,night,9060
Istanbul,Mashhad,Airtour,Scheduled,7,Y,9500000,1402,6,1,night,15660
Istanbul,Mashhad,Airtour,Charter,9,Y,9587200,1402,6,1,night,16020
Istanbul,Tabriz,Pegasus,Charter,9,Y,6921300,1402,6,1,night,10980
Istanbul,Tehran,Mahan,Scheduled,8,C,18005800,1402,6,2,mid_night,12840
Istanbul,Tehran,Mahan,Scheduled,8,Y,12282600,1402,6,2,mid_night,13440
Tehran,Bodrum,Airtour,Scheduled,8,Y,10500000,1402,6,2,mid_night,13260
Tehran,Antalya,MaviGok,Charter,6,Y,20140100,1402,6,2,mid_night,12060
Tehran,Lefkoşa,Freebird,Charter,2,Y,19690000,1402,6,2,mid_night,11700
Tehran,Lefkoşa,Freebird,Charter,2,Y,19838300,1402,6,2,mid_night,11340
Tehran,Gazipasa,Freebird,Charter,2,Y,17500000,1402,6,2,mid_night,11100
Tehran,Dubai,Dubai,Charter,8,Y,4714100,1402,6,2,mid_night,9660
Tehran,Dubai,Dubai,Charter,8,Y,4859000,1402,6,2,mid_night,9720
Tehran,Dubai,Dubai,Charter,8,Y,4800000,1402,6,2,mid_night,9660
Tehran,Denizli,Airtour,Charter,8,Y,8581200,1402,6,2,mid_night,12600
Tehran,Denizli,Airtour,Scheduled,6,Y,8500000,1402,6,2,mid_night,12180
Denizli,Tehran,Caspian,Charter,5,Y,7072200,1402,6,2,mid_night,13260
Denizli,Tehran,Caspian,Charter,9,W,7000000,1402,6,2,mid_night,12600
Denizli,Tehran,Caspian,Charter,6,Y,10000000,1402,6,2,mid_night,12300
Tehran,Antalya,Turkish,Charter,7,Y,25289000,1402,6,2,mid_night,12300
Tehran,Antalya,Turkish,Charter,7,Y,25470900,1402,6,2,mid_night,12000
Istanbul,Tabriz,Turkish,Charter,5,Y,7140000,1402,6,2,mid_night,11160
Izmir,Tehran,Qeshm,Charter,5,Y,8000000,1402,6,2,mid_night,13200
Izmir,Tehran,Qeshm,Charter,5,Y,8000000,1402,6,2,mid_night,13800
Tabriz,Istanbul,Pegasus,Charter,9,Y,8430300,1402,6,2,mid_night,10440
Bodrum,Tehran,Airtour,Scheduled,2,J,10500000,1402,6,2,mid_night,13500
Tehran,Antalya,Pegasus,Charter,6,Y,19612500,1402,6,2,mid_night,12480
Tehran,Istanbul,ATA,Charter,5,Y,9500000,1402,6,2,mid_night,13680
Mashhad,Al_Najaf,ATA,Charter,5,Y,8639775,1402,6,2,mid_night,10560
Mashhad,Al_Najaf,ATA,Charter,5,Y,9000000,1402,6,2,mid_night,11580
Denizli,Tehran,Airtour,Scheduled,8,Y,6700000,1402,6,2,mid_night,12840
Denizli,Tehran,Airtour,Charter,8,Y,6770400,1402,6,2,mid_night,12420
Tehran,Ahwaz,Varesh,Charter,9,Y,1550000,1402,6,2,mid_night,7620
Mashhad,Al_Najaf,ATA,Charter,9,Y,10200000,1402,6,2,morning,11160
Tehran,Dubai,Mahan,Scheduled,4,Y,5308600,1402,6,2,morning,9660
Tehran,Dubai,Mahan,Scheduled,4,C,17198600,1402,6,2,morning,9480
Tehran,Dubai,Mahan,Charter,4,Y,4368100,1402,6,2,morning,9360
Tehran,Dubai,Mahan,Charter,4,Y,4400000,1402,6,2,morning,9600
Tehran,Ardabil,Mahan,Scheduled,5,Y,1024400,1402,6,2,morning,5820
Tabriz,Istanbul,Turkish,Charter,5,Y,8883000,1402,6,2,morning,10740
Tabriz,Istanbul,Turkish,Charter,3,Y,8800000,1402,6,2,morning,10500
Tehran,Ahwaz,Qeshm,Scheduled,9,A,1207200,1402,6,2,morning,6720
Tehran,Ahwaz,Qeshm,Scheduled,9,A,1180910,1402,6,2,morning,6900
Dubai,Tehran,Dubai,Charter,8,Y,6066200,1402,6,2,morning,9840
Tehran,St_Petersburg,Meraj,Charter,4,Y,10990000,1402,6,2,morning,17280
Dubai,Tehran,Dubai,Charter,6,Y,6000000,1402,6,2,morning,9420
Ahwaz,Tehran,Varesh,Charter,6,Y,1550000,1402,6,2,morning,7620
Al_Najaf,Tehran,ATA,Charter,6,Y,5563200,1402,6,2,morning,8160
Tehran,Tbilisi,Qeshm,Charter,4,Y,5500000,1402,6,2,morning,8280
Tehran,Tbilisi,Qeshm,Charter,5,W,6000000,1402,6,2,morning,8340
Tehran,Tbilisi,Qeshm,Charter,2,C,7500000,1402,6,2,morning,8760
Tehran,Tbilisi,Qeshm,Charter,3,C,8000000,1402,6,2,morning,8220
Al_Najaf,Tehran,ATA,Charter,6,Y,5325000,1402,6,2,morning,8220
Al_Najaf,Tehran,ATA,Charter,6,Y,5381750,1402,6,2,morning,7620
Tehran,Kerman,Mahan,Scheduled,9,C,2536600,1402,6,2,morning,8760
Tehran,Kerman,Mahan,Scheduled,9,Y,1321100,1402,6,2,morning,8160
Tehran,Kish_Island,Airtour,Scheduled,9,Y,1753600,1402,6,2,morning,9600
Tehran,Istanbul,Iranair,Charter,2,Y,9500000,1402,6,2,morning,13380
Tehran,Istanbul,Iranair,Charter,5,W,10500000,1402,6,2,morning,13500
Tehran,Istanbul,Qeshm,Charter,9,W,9500000,1402,6,2,morning,13320
Dubai,Shiraz,Dubai,Charter,8,Y,8078200,1402,6,2,morning,7440
Mashhad,Istanbul,Airtour,Charter,5,Y,15623200,1402,6,2,morning,15780
Mashhad,Istanbul,Airtour,Scheduled,5,Y,13900000,1402,6,2,morning,15900
Dubai,Shiraz,Dubai,Charter,8,FS,6732000,1402,6,2,morning,7380
Dubai,Shiraz,Dubai,Charter,8,Y,8000000,1402,6,2,morning,7320
Istanbul,Tehran,ATA,Charter,2,Y,6000000,1402,6,2,morning,12480
Istanbul,Tehran,ATA,Charter,6,Y,6142000,1402,6,2,morning,13080
Ahwaz,Tehran,Qeshm,Scheduled,9,A,1207200,1402,6,2,morning,7380
Ahwaz,Tehran,Qeshm,Scheduled,9,A,1180910,1402,6,2,morning,6780
Sharjah,Tehran,Arabia,Charter,5,Y,7464500,1402,6,2,morning,10200
Sharjah,Tehran,Arabia,Charter,5,Y,7400000,1402,6,2,morning,9720
Tehran,Dubai,Mahan,Charter,2,Y,4466600,1402,6,2,morning,9900
Tehran,Dubai,Dubai,Charter,8,Y,4714100,1402,6,2,morning,9420
Tehran,Dubai,Dubai,Charter,8,Y,4859000,1402,6,2,morning,9600
Tehran,Dubai,Dubai,Charter,8,Y,4800000,1402,6,2,morning,10020
Tehran,Dubai,Mahan,Scheduled,6,Y,5308600,1402,6,2,morning,10140
Tehran,Dubai,Mahan,Scheduled,6,C,17198600,1402,6,2,morning,9900
Dubai,Lar,Dubai,Charter,6,Y,8078200,1402,6,2,morning,6180
Dubai,Lar,Dubai,Charter,4,FS,6732000,1402,6,2,morning,6900
Dubai,Lar,Dubai,Charter,6,Y,8000000,1402,6,2,morning,6600
Tehran,Al_Najaf,Iranair,Charter,3,Y,7107406,1402,6,2,morning,8220
Tehran,Al_Najaf,Iranair,Scheduled,2,Y,8420000,1402,6,2,morning,7980
Tehran,Tbilisi,Aseman,Charter,2,Y,5500000,1402,6,2,morning,7980
Tehran,Tbilisi,Aseman,Charter,5,W,6000000,1402,6,2,morning,8880
Tehran,Kermanshah,Qeshm,Scheduled,9,A,898300,1402,6,2,morning,6720
Tehran,Kermanshah,Qeshm,Scheduled,9,A,882668,1402,6,2,morning,6540
Kish_Island,Tabriz,Airtour,Scheduled,9,Y,1900000,1402,6,2,morning,11340
Kerman,Tehran,Mahan,Scheduled,5,C,2536600,1402,6,2,morning,8700
Shiraz,Dubai,Dubai,Charter,5,Y,5805000,1402,6,2,morning,7080
Shiraz,Dubai,Dubai,Charter,8,Y,5900000,1402,6,2,morning,7560
Istanbul,Tehran,Mahan,Charter,9,P,6426100,1402,6,2,morning,12780
Istanbul,Tehran,Mahan,Charter,3,W,7233750,1402,6,2,morning,13380
Istanbul,Tehran,Mahan,Charter,6,Y,7500000,1402,6,2,morning,13140
Dubai,Tehran,Mahan,Scheduled,7,Y,23230000,1402,6,2,morning,9480
Tehran,Al_Najaf,ATA,Charter,7,Y,6719825,1402,6,2,morning,8280
Tehran,Tabriz,Qeshm,Scheduled,9,A,1139600,1402,6,2,morning,7320
Tehran,Tabriz,Qeshm,Scheduled,9,A,1115716,1402,6,2,morning,7620
Istanbul,Tehran,Mahan,Scheduled,5,C,18005800,1402,6,2,morning,13620
Istanbul,Tehran,Mahan,Scheduled,5,Y,12282600,1402,6,2,morning,13020
Tehran,Sharjah,Arabia,Charter,5,S,5300000,1402,6,2,morning,9960
St_Petersburg,Tehran,Meraj,Charter,3,Y,16990000,1402,6,2,morning,16680
Lar,Dubai,Dubai,Charter,5,Y,6385500,1402,6,2,morning,6000
Lar,Dubai,Dubai,Charter,6,Y,6800000,1402,6,2,morning,6060
Tbilisi,Tehran,Qeshm,Charter,3,C,8078200,1402,6,2,morning,8940
Tbilisi,Tehran,Qeshm,Charter,5,Y,6066200,1402,6,2,morning,8100
Tbilisi,Tehran,Qeshm,Charter,5,Y,5500000,1402,6,2,morning,8580
Tbilisi,Tehran,Qeshm,Charter,5,W,6000000,1402,6,2,morning,8400
Tbilisi,Tehran,Qeshm,Charter,5,Y,8000000,1402,6,2,morning,8460
Sharjah,Mashhad,Arabia,Charter,4,S,9084200,1402,6,2,afternoon,9960
Sharjah,Mashhad,Arabia,Charter,4,S,9000000,1402,6,2,afternoon,9660
Kermanshah,Tehran,Qeshm,Scheduled,9,A,898300,1402,6,2,afternoon,6360
Kermanshah,Tehran,Qeshm,Scheduled,9,A,882668,1402,6,2,afternoon,6960
Tehran,Al_Najaf,Zagros,Charter,5,Y,6569200,1402,6,2,afternoon,8100
Dubai,Tehran,Dubai,Charter,8,Y,6569200,1402,6,2,afternoon,9540
Tehran,Istanbul,Airtour,Charter,8,Y,9587200,1402,6,2,afternoon,13440
Tehran,Istanbul,Airtour,Scheduled,7,Y,9500000,1402,6,2,afternoon,13200
Tehran,Al_Najaf,Zagros,Charter,5,Y,6174155,1402,6,2,afternoon,8160
Tehran,Al_Najaf,Zagros,Charter,5,Y,6500000,1402,6,2,afternoon,7740
Dubai,Tehran,Dubai,Charter,6,Y,6500000,1402,6,2,afternoon,9720
Istanbul,Tehran,Iranair,Charter,5,Y,6976800,1402,6,2,afternoon,13500
Istanbul,Tehran,Iranair,Charter,5,W,9500000,1402,6,2,afternoon,12840
Istanbul,Tehran,Mahan,Scheduled,9,C,18005800,1402,6,2,afternoon,12660
Istanbul,Tehran,Mahan,Scheduled,9,Y,12282600,1402,6,2,afternoon,13020
Istanbul,Tehran,Qeshm,Charter,9,W,9500000,1402,6,2,afternoon,13560
Al_Najaf,Mashhad,ATA,Charter,6,Y,5060200,1402,6,2,afternoon,10440
Al_Najaf,Mashhad,ATA,Charter,6,Y,4850000,1402,6,2,afternoon,11400
Tbilisi,Tehran,Aseman,Charter,4,Y,6066200,1402,6,2,afternoon,8520
Tabriz,Tehran,Qeshm,Scheduled,9,A,1139600,1402,6,2,afternoon,7020
Tabriz,Tehran,Qeshm,Scheduled,9,A,1115716,1402,6,2,afternoon,6780
Tbilisi,Tehran,Aseman,Charter,3,Y,5500000,1402,6,2,afternoon,8520
Tbilisi,Tehran,Aseman,Charter,5,W,6000000,1402,6,2,afternoon,8940
Tbilisi,Tehran,Aseman,Charter,5,C,7500000,1402,6,2,afternoon,8520
Tehran,Gheshm_Island,Qeshm,Scheduled,9,A,1639520,1402,6,2,afternoon,9120
Dubai,Tehran,Mahan,Scheduled,8,Y,23230000,1402,6,2,afternoon,9900
Istanbul,Tehran,Airtour,Charter,8,Y,6569200,1402,6,2,afternoon,12900
Muscat,Shiraz,Salam,Charter,5,Y,4959600,1402,6,2,afternoon,8640
Tehran,Yerevan,Qeshm,Charter,4,C,7575200,1402,6,2,afternoon,8460
Tehran,Yerevan,Qeshm,Charter,2,Y,6242200,1402,6,2,afternoon,8760
Tehran,Yerevan,Qeshm,Charter,3,Y,6066200,1402,6,2,afternoon,8280
Tehran,Yerevan,Qeshm,Charter,3,Y,5764400,1402,6,2,afternoon,8520
Tabriz,Kish_Island,Airtour,Scheduled,9,Y,2136400,1402,6,2,afternoon,10920
Tehran,Yerevan,Qeshm,Charter,3,Y,6000000,1402,6,2,afternoon,7800
Tehran,Yerevan,Qeshm,Charter,2,Y,6500000,1402,6,2,afternoon,8580
Muscat,Shiraz,Salam,Charter,5,Y,4900000,1402,6,2,afternoon,8400
Tehran,Bandar_Abbas,Qeshm,Scheduled,9,A,1653730,1402,6,2,afternoon,9120
Dubai,Bandar_Abbas,Dubai,Charter,8,Y,8078200,1402,6,2,afternoon,6180
Tehran,Tbilisi,Varesh,Charter,5,Y,6000000,1402,6,2,afternoon,9060
Dubai,Bandar_Abbas,Dubai,Charter,9,FS,7701000,1402,6,2,afternoon,5700
Dubai,Bandar_Abbas,Dubai,Charter,8,Y,8000000,1402,6,2,afternoon,5880
Al_Najaf,Tehran,Zagros,Charter,7,Y,4054200,1402,6,2,afternoon,8640
Al_Najaf,Tehran,Zagros,Charter,7,Y,3797600,1402,6,2,afternoon,7860
Al_Najaf,Tehran,Zagros,Charter,7,Y,3872800,1402,6,2,afternoon,7920
Al_Najaf,Tehran,Zagros,Charter,7,Y,4000000,1402,6,2,afternoon,8280
Tehran,Kish_Island,Qeshm,Scheduled,9,A,1708656,1402,6,2,afternoon,8700
Tehran,Dubai,Dubai,Charter,8,Y,4714100,1402,6,2,afternoon,10080
Tehran,Dubai,Dubai,Charter,8,Y,4859000,1402,6,2,afternoon,9720
Tehran,Dubai,Dubai,Charter,6,Y,4800000,1402,6,2,afternoon,9720
Tehran,Muscat,Salam,Charter,5,Y,9500000,1402,6,2,afternoon,10800
Mashhad,Dubai,Dubai,Charter,5,Y,8200000,1402,6,2,afternoon,10140
Shiraz,Muscat,Salam,Charter,5,Y,4690000,1402,6,2,afternoon,8820
Bandar_Abbas,Dubai,Dubai,Charter,6,Y,5418000,1402,6,2,afternoon,6360
Bandar_Abbas,Dubai,Dubai,Charter,8,Y,5500000,1402,6,2,afternoon,5880
Gheshm_Island,Dubai,Qeshm,Charter,9,S,8062610,1402,6,2,afternoon,5640
Gheshm_Island,Dubai,Qeshm,Charter,9,Y,7536210,1402,6,2,afternoon,5160
Gheshm_Island,Dubai,Qeshm,Charter,9,B,6799430,1402,6,2,afternoon,6000
Gheshm_Island,Dubai,Qeshm,Charter,9,H,6077140,1402,6,2,afternoon,5040
Gheshm_Island,Dubai,Qeshm,Charter,1,K,5392980,1402,6,2,afternoon,5640
Tabriz,Tehran,Mahan,Scheduled,9,Y,1139600,1402,6,2,afternoon,7380
Bandar_Abbas,Tehran,Qeshm,Scheduled,9,A,1653730,1402,6,2,afternoon,8640
Istanbul,Shiraz,Airtour,Scheduled,7,Y,10900000,1402,6,2,afternoon,14880
Istanbul,Shiraz,Airtour,Charter,9,Y,10995600,1402,6,2,afternoon,14340
Dubai,Mashhad,Dubai,Charter,6,Y,9587200,1402,6,2,afternoon,10380
Dubai,Mashhad,Dubai,Charter,6,Y,9500000,1402,6,2,afternoon,9780
Yerevan,Tehran,Qeshm,Charter,3,Y,7776400,1402,6,2,afternoon,8100
Yerevan,Tehran,Qeshm,Charter,4,C,8581200,1402,6,2,afternoon,8100
Kish_Island,Tehran,Airtour,Scheduled,9,Y,1753600,1402,6,2,afternoon,8940
Tehran,Dubai,Mahan,Scheduled,4,C,17198600,1402,6,2,afternoon,9720
Tehran,Dubai,Mahan,Scheduled,4,Y,5308600,1402,6,2,afternoon,9060
Tehran,Dubai,Mahan,Charter,4,Y,4368100,1402,6,2,afternoon,10080
Yerevan,Tehran,Qeshm,Charter,3,W,6000000,1402,6,2,afternoon,7920
Yerevan,Tehran,Qeshm,Charter,3,Y,7700000,1402,6,2,afternoon,7740
Al_Najaf,Tehran,Iranair,Charter,3,Y,4450802,1402,6,2,afternoon,7800
Mashhad,Baghdad,Taban,Charter,7,Y,6298500,1402,6,2,afternoon,10860
Mashhad,Baghdad,Taban,Charter,5,CB,8000000,1402,6,2,afternoon,10020
Baghdad,Tehran,Iraqi,Charter,4,XY,5258700,1402,6,2,afternoon,7080
Kish_Island,Tehran,Qeshm,Scheduled,9,A,1708656,1402,6,2,afternoon,9420
Tehran,Batumi,Aseman,Charter,4,Y,8450400,1402,6,2,evening,9180
Tehran,Batumi,Aseman,Charter,5,C,10593200,1402,6,2,evening,9240
Tehran,Batumi,Aseman,Charter,4,Y,9084200,1402,6,2,evening,9660
Tehran,Batumi,Aseman,Charter,4,Y,8450400,1402,6,2,evening,9240
Tehran,Batumi,Aseman,Charter,5,Y,9000000,1402,6,2,evening,8700
Tehran,Batumi,Aseman,Charter,5,C,10500000,1402,6,2,evening,9420
Tbilisi,Tehran,Varesh,Charter,9,Y,6000000,1402,6,2,evening,9060
Tehran,Ardabil,Mahan,Scheduled,3,Y,1024400,1402,6,2,evening,6540
Baghdad,Mashhad,Iraqi,Charter,3,XY,7269000,1402,6,2,evening,11520
Baghdad,Mashhad,Iraqi,Charter,2,XC,10440200,1402,6,2,evening,10320
Bushehr,Tehran,Iranair,Scheduled,8,J,2186000,1402,6,2,evening,7680
Bushehr,Tehran,Iranair,Scheduled,3,Y,1369500,1402,6,2,evening,7920
Tehran,Istanbul,Qeshm,Charter,9,W,9500000,1402,6,2,evening,13320
Dubai,Gheshm_Island,Qeshm,Charter,4,W,14477130,1402,6,2,evening,6000
Dubai,Gheshm_Island,Qeshm,Charter,9,S,10934560,1402,6,2,evening,5340
Dubai,Gheshm_Island,Qeshm,Charter,9,Y,10115480,1402,6,2,evening,5340
Dubai,Gheshm_Island,Qeshm,Charter,9,B,9424696,1402,6,2,evening,6000
Tehran,Bushehr,Qeshm,Scheduled,9,A,1338390,1402,6,2,evening,7740
Mashhad,Dubai,Dubai,Charter,7,Y,7500000,1402,6,2,evening,10080
Antalya,Tehran,MaviGok,Charter,6,Y,19990000,1402,6,2,evening,11880
Tehran,Gorgan,Qeshm,Scheduled,9,A,1127908,1402,6,2,night,6540
Gheshm_Island,Tehran,Qeshm,Scheduled,9,A,1639520,1402,6,2,night,9540
Tehran,Batumi,Varesh,Charter,9,Y,9109300,1402,6,2,night,9240
Tehran,Baghdad,Iraqi,Charter,9,Y,4126800,1402,6,2,night,7800
Tehran,Batumi,Varesh,Charter,5,Y,8903100,1402,6,2,night,8820
Tehran,Batumi,Varesh,Charter,9,Y,9000000,1402,6,2,night,8820
Tehran,Baghdad,Iraqi,Charter,1,Y,3950360,1402,6,2,night,7620
Tehran,Baghdad,Iraqi,Charter,9,Y,5505000,1402,6,2,night,7560
Dubai,Tehran,Mahan,Scheduled,7,Y,23230000,1402,6,2,night,9960
Al_Najaf,Tehran,Zagros,Charter,7,Y,4054200,1402,6,2,night,8040
Al_Najaf,Tehran,Zagros,Charter,7,Y,4000000,1402,6,2,night,7800
Tehran,Tabriz,Iranair,Scheduled,4,J,1816500,1402,6,2,night,6960
Tehran,Tabriz,Iranair,Scheduled,3,Y,1139000,1402,6,2,night,6960
Tabriz,Mashhad,Airtour,Scheduled,3,Y,1745800,1402,6,2,night,9420
Antalya,Tehran,Turkish,Charter,7,Y,27489000,1402,6,2,night,11760
Dubai,Tehran,Mahan,Charter,5,Y,7500000,1402,6,2,night,9960
Istanbul,Tehran,Mahan,Charter,3,W,8481100,1402,6,2,night,12840
Batumi,Tehran,Aseman,Charter,4,Y,7500000,1402,6,2,night,9420
Batumi,Tehran,Aseman,Charter,4,Y,8000000,1402,6,2,night,9420
Batumi,Tehran,Aseman,Charter,3,Y,9000000,1402,6,2,night,9240
Batumi,Tehran,Aseman,Charter,5,C,10500000,1402,6,2,night,9360
Istanbul,Tehran,Mahan,Scheduled,9,C,18005800,1402,6,2,night,12840
Istanbul,Tehran,Mahan,Scheduled,9,Y,12282600,1402,6,2,night,13140
Bushehr,Tehran,Qeshm,Scheduled,9,A,1370200,1402,6,2,night,8280
Bushehr,Tehran,Qeshm,Scheduled,9,A,1338390,1402,6,2,night,8220
Gorgan,Tehran,Qeshm,Scheduled,9,A,1127908,1402,6,2,night,6120
Bushehr,Tehran,Varesh,Charter,8,Y,1698600,1402,6,2,night,8640
Dubai,Tehran,Dubai,Charter,8,Y,7575200,1402,6,2,night,9300
Tehran,Antalya,Corendon,Charter,9,Y,15516310,1402,6,2,night,12120
Dubai,Tehran,Dubai,Charter,8,Y,7500000,1402,6,2,night,9960
Mashhad,Baghdad,Iraqi,Charter,9,Y,5691306,1402,6,2,night,10620
Mashhad,Baghdad,Iraqi,Charter,2,XC,8553000,1402,6,2,night,11160
Istanbul,Tehran,Iranair,Charter,8,Y,7575200,1402,6,2,night,13020
Istanbul,Tehran,Qeshm,Charter,9,Y,9030000,1402,6,2,night,12600
Istanbul,Tehran,Qeshm,Charter,9,Y,9500000,1402,6,2,night,12660
Tabriz,Tehran,Iranair,Charter,9,Y,1139000,1402,6,2,night,6600
Tabriz,Tehran,Iranair,Scheduled,9,J,1816500,1402,6,2,night,6300
Tabriz,Tehran,Iranair,Scheduled,7,Y,1139000,1402,6,2,night,6900
Shiraz,Denizli,Airtour,Charter,7,Y,15120200,1402,6,2,night,13380
Shiraz,Denizli,Airtour,Scheduled,7,Y,15000000,1402,6,2,night,14340
Tehran,Isparta,Qeshm,Charter,5,Y,10653500,1402,6,2,night,12900
Istanbul,Tehran,Pegasus,Charter,9,Y,8581200,1402,6,2,night,13440
Istanbul,Tehran,Pegasus,Charter,9,U,5654320,1402,6,2,night,12780
Tehran,Kerman,Mahan,Scheduled,9,C,2536600,1402,6,2,night,8520
Tehran,Kerman,Mahan,Scheduled,9,Y,1321100,1402,6,2,night,8520
Batumi,Tehran,Varesh,Charter,9,Y,9000000,1402,6,2,night,9420
Ankara,Tehran,Pegasus,Charter,9,Y,8078200,1402,6,3,mid_night,11400
Tehran,Dubai,Dubai,Charter,8,Y,5261400,1402,6,3,mid_night,9480
Tehran,Dubai,Dubai,Charter,8,Y,5104400,1402,6,3,mid_night,10140
Tehran,Dubai,Dubai,Charter,8,Y,4771120,1402,6,3,mid_night,9840
Tehran,Dubai,Dubai,Charter,8,Y,5200000,1402,6,3,mid_night,9780
Tehran,Izmir,Airtour,Charter,5,J,15120200,1402,6,3,mid_night,13440
Tehran,Izmir,Airtour,Charter,3,Y,13108200,1402,6,3,mid_night,13260
Tehran,Izmir,Airtour,Scheduled,5,J,15000000,1402,6,3,mid_night,13500
Tehran,Izmir,Airtour,Scheduled,3,Y,13000000,1402,6,3,mid_night,13680
Tehran,Antalya,MaviGok,Charter,6,Y,20140100,1402,6,3,mid_night,12060
Tehran,Antalya,Turkish,Charter,7,Y,25289000,1402,6,3,mid_night,12360
Tehran,Antalya,Turkish,Charter,7,Y,25470900,1402,6,3,mid_night,12840
Isparta,Tehran,Qeshm,Charter,5,Y,10200000,1402,6,3,mid_night,12300
Denizli,Shiraz,Airtour,Scheduled,9,Y,6500000,1402,6,3,mid_night,13800
Denizli,Shiraz,Airtour,Charter,9,Y,6569200,1402,6,3,mid_night,14100
Tehran,Antalya,Pegasus,Charter,6,Y,19612500,1402,6,3,mid_night,12360
Tehran,Ankara,Pegasus,Charter,7,Y,8078200,1402,6,3,mid_night,11100
Mashhad,Al_Najaf,ATA,Charter,5,Y,8639775,1402,6,3,mid_night,10560
Mashhad,Al_Najaf,ATA,Charter,5,Y,9000000,1402,6,3,mid_night,11160
Tabriz,Antalya,Pegasus,Charter,9,Y,13007600,1402,6,3,mid_night,10320
Izmir,Tehran,Airtour,Scheduled,4,J,14000000,1402,6,3,mid_night,13380
Izmir,Tehran,Airtour,Charter,4,J,14114200,1402,6,3,mid_night,13200
Tehran,Istanbul,Mahan,Scheduled,9,C,20384600,1402,6,3,morning,12780
Mashhad,Al_Najaf,ATA,Charter,9,Y,10200000,1402,6,3,morning,11160
Tehran,Ardabil,Mahan,Scheduled,5,Y,1024400,1402,6,3,morning,6600
Tabriz,Istanbul,Turkish,Charter,5,Y,8893000,1402,6,3,morning,10860
Tabriz,Istanbul,Turkish,Charter,5,Y,8800000,1402,6,3,morning,10560
Tehran,Mashhad,Varesh,Charter,8,Y,1550000,1402,6,3,morning,8700
Dubai,Tehran,Dubai,Charter,8,Y,7072200,1402,6,3,morning,10200
Ahwaz,Istanbul,Karun,Charter,9,W,14540730,1402,6,3,morning,13260
Ahwaz,Istanbul,Karun,Charter,9,Y,10908810,1402,6,3,morning,13320
Ahwaz,Istanbul,Karun,Charter,2,S,9698070,1402,6,3,morning,13140
Tehran,Moscow,Meraj,Charter,2,Y,14990000,1402,6,3,morning,14880
Ahwaz,Istanbul,Karun,Charter,5,Y,10000000,1402,6,3,morning,13560
Dubai,Tehran,Dubai,Charter,8,Y,6849500,1402,6,3,morning,9900
Dubai,Tehran,Dubai,Charter,6,Y,7000000,1402,6,3,morning,10200
Tehran,Muscat,Qeshm,Charter,9,Y,7675800,1402,6,3,morning,11100
Tehran,Muscat,Qeshm,Charter,7,Y,7675800,1402,6,3,morning,10800
Tehran,Muscat,Qeshm,Charter,9,W,8000000,1402,6,3,morning,10740
Tehran,Muscat,Qeshm,Charter,2,C,9000000,1402,6,3,morning,11040
Tehran,Istanbul,Mahan,Scheduled,7,C,20384600,1402,6,3,morning,12960
Tehran,Istanbul,Mahan,Charter,7,W,9344650,1402,6,3,morning,13320
Tehran,Istanbul,Mahan,Charter,5,Y,9600000,1402,6,3,morning,13620
